,Time (Seconds),Lidar,Steer
86,16.846086,"[[-0.06305816769599915, -0.6208578944206238, 0.0008222198230214417], [0.15219786763191223, -13.550077438354492, 0.004515113774687052], [1.6808422803878784, -13.548271179199219, -0.008949432522058487], [3.251882553100586, -13.546335220336914, -0.022788429632782936], [4.910310745239258, -13.544023513793945, -0.037391431629657745], [6.709545612335205, -13.541637420654297, -0.053235165774822235], [8.7203369140625, -13.539090156555176, -0.0709444060921669], [11.045059204101562, -13.535548210144043, -0.0914163589477539], [13.838606834411621, -13.532453536987305, -0.11602470278739929], [17.35826301574707, -13.527735710144043, -0.1470206379890442], [22.063993453979492, -13.521219253540039, -0.18846184015274048], [28.881887435913086, -13.51260757446289, -0.24850814044475555], [40.00632095336914, -13.497533798217773, -0.3464818596839905], [35.3876838684082, 8.496267318725586, -0.3153003752231598], [23.389633178710938, 8.480306625366211, -0.20963706076145172], [17.097949981689453, 8.471832275390625, -0.1542300432920456], [13.144518852233887, 8.466711044311523, -0.11941345036029816], [10.371186256408691, 8.463179588317871, -0.09498649090528488], [8.271970748901367, 8.460097312927246, -0.07650134712457657], [6.5908203125, 8.45798110961914, -0.06169528886675835], [5.181911945343018, 8.456273078918457, -0.049283791333436966], [3.9549145698547363, 8.454428672790527, -0.038481444120407104], [2.8515431880950928, 8.453137397766113, -0.028765449300408363], [1.829327940940857, 8.45183277130127, -0.019761810079216957], [0.8561007380485535, 8.450536727905273, -0.011189613491296768], [-0.09493011236190796, 8.449246406555176, -0.0028153990861028433]]",0.00010032532324707200
87,17.002135,"[[-0.06312187016010284, -0.6241024732589722, 0.0008092498756013811], [0.15194518864154816, -13.546375274658203, 0.004169769119471312], [1.6801550388336182, -13.544657707214355, -0.009257735684514046], [3.2511045932769775, -13.542760848999023, -0.023063238710165024], [4.909533500671387, -13.540627479553223, -0.037631452083587646], [6.707807540893555, -13.53815746307373, -0.05343421921133995], [8.718087196350098, -13.536186218261719, -0.07110241055488586], [11.042389869689941, -13.533379554748535, -0.09153030067682266], [13.83626651763916, -13.529970169067383, -0.1160777285695076], [17.355052947998047, -13.525479316711426, -0.14699645340442657], [22.061748504638672, -13.519742965698242, -0.18835173547267914], [28.880149841308594, -13.511500358581543, -0.24827033281326294], [40.00798034667969, -13.498087882995605, -0.346047967672348], [35.38779067993164, 8.49631404876709, -0.31439268589019775], [23.392953872680664, 8.481423377990723, -0.20899352431297302], [17.10247230529785, 8.474089622497559, -0.1537189483642578], [13.148350715637207, 8.46928596496582, -0.118972048163414], [10.37467098236084, 8.465997695922852, -0.09459720551967621], [8.275529861450195, 8.463576316833496, -0.07615134865045547], [6.593523979187012, 8.461226463317871, -0.06137344241142273], [5.183924674987793, 8.459563255310059, -0.048986129462718964], [3.9568371772766113, 8.457978248596191, -0.0382031612098217], [2.8527746200561523, 8.45669937133789, -0.028505057096481323], [1.8305593729019165, 8.455504417419434, -0.019518623128533363], [0.8565511703491211, 8.454333305358887, -0.010961608961224556], [-0.09517059475183487, 8.453039169311523, -0.0026020430959761143]]",8.8450370116682E-05
88,17.123628,"[[-0.06285636872053146, -0.6202288269996643, 0.0007815170101821423], [0.15230895578861237, -13.542311668395996, 0.0038618850521743298], [1.6795727014541626, -13.541032791137695, -0.009370612911880016], [3.2502520084381104, -13.538908004760742, -0.02297534979879856], [4.907899379730225, -13.536917686462402, -0.03733249753713608], [6.706098556518555, -13.53506088256836, -0.052908286452293396], [8.716710090637207, -13.532673835754395, -0.07032085210084915], [11.040156364440918, -13.530512809753418, -0.09045127779245377], [13.833417892456055, -13.527050018310547, -0.11464869976043701], [17.352821350097656, -13.523239135742188, -0.14513157308101654], [22.058475494384766, -13.518129348754883, -0.18589083850383759], [28.877826690673828, -13.51027774810791, -0.24495883285999298], [40.00712966918945, -13.497886657714844, -0.3413645625114441], [35.39078140258789, 8.49680233001709, -0.3097914457321167], [23.39826774597168, 8.483600616455078, -0.20590877532958984], [17.107019424438477, 8.476350784301758, -0.15141399204730988], [13.152807235717773, 8.472066879272461, -0.11716163158416748], [10.37792682647705, 8.468587875366211, -0.09313037991523743], [8.278350830078125, 8.466449737548828, -0.07494129240512848], [6.596327781677246, 8.46483039855957, -0.060369376093149185], [5.186038494110107, 8.463201522827148, -0.04815459996461868], [3.958860397338867, 8.46186637878418, -0.037523381412029266], [2.8539421558380127, 8.460283279418945, -0.027956770732998848], [1.831201434135437, 8.459391593933105, -0.019094999879598618], [0.8569375276565552, 8.458137512207031, -0.01065746322274208], [-0.09496429562568665, 8.457193374633789, -0.0024117277935147285]]",8.5147780167695E-05
89,17.239293,"[[-0.06282266229391098, -0.62035071849823, 0.0007299041608348489], [0.15159912407398224, -13.539277076721191, 0.003651008475571871], [1.6793572902679443, -13.537211418151855, -0.008657531812787056], [3.249616861343384, -13.535719871520996, -0.02131229266524315], [4.906754970550537, -13.53424072265625, -0.03466823324561119], [6.704428672790527, -13.53234577178955, -0.0491541288793087], [8.714783668518066, -13.530322074890137, -0.06535369902849197], [11.03778076171875, -13.52773380279541, -0.08407630771398544], [13.831658363342285, -13.524855613708496, -0.10658568888902664], [17.350624084472656, -13.52129077911377, -0.1349446028470993], [22.05584716796875, -13.516535758972168, -0.17286406457424164], [28.876338958740234, -13.509838104248047, -0.2278250902891159], [40.00927734375, -13.498188018798828, -0.3175458312034607], [35.39171600341797, 8.497137069702148, -0.2882574498653412], [23.4017276763916, 8.48470687866211, -0.1916339099407196], [17.11073112487793, 8.47821044921875, -0.1409355103969574], [13.156429290771484, 8.474414825439453, -0.10906867682933807], [10.381369590759277, 8.471443176269531, -0.08670607954263687], [8.281190872192383, 8.469263076782227, -0.06977824866771698], [6.59831428527832, 8.46738338470459, -0.056218221783638], [5.187333106994629, 8.465777397155762, -0.04485321044921875], [3.9598846435546875, 8.464937210083008, -0.034957848489284515], [2.8551313877105713, 8.463762283325195, -0.02605636604130268], [1.831789493560791, 8.462730407714844, -0.01780853234231472], [0.8573452830314636, 8.461821556091309, -0.009955253452062607], [-0.09472198039293289, 8.46065616607666, -0.002281570341438055]]",7.72445870518482E-05
90,17.398468,"[[-0.06305984407663345, -0.5594408512115479, 0.0006301498506218195], [-7.690429629292339e-05, -13.535844802856445, 0.004585609305649996], [1.524664282798767, -13.534512519836426, -0.0060707093216478825], [3.08858585357666, -13.532851219177246, -0.01700233481824398], [4.734534740447998, -13.531381607055664, -0.028507117182016373], [6.515734672546387, -13.52961254119873, -0.040953099727630615], [8.499899864196777, -13.527519226074219, -0.05481963977217674], [10.785801887512207, -13.525705337524414, -0.07080062478780746], [13.522626876831055, -13.523014068603516, -0.08992420136928558], [16.953245162963867, -13.519811630249023, -0.1139025092124939], [21.509159088134766, -13.515359878540039, -0.14574573934078217], [28.051239013671875, -13.508934020996094, -0.1914694607257843], [38.57823944091797, -13.49959945678711, -0.2650446593761444], [37.23580551147461, 8.498892784118652, -0.26311442255973816], [24.253686904907227, 8.486780166625977, -0.17238330841064453], [17.609983444213867, 8.480664253234863, -0.1259484887123108], [13.490347862243652, 8.476690292358398, -0.09715411812067032], [10.626320838928223, 8.474221229553223, -0.07713481783866882], [8.472124099731445, 8.472309112548828, -0.06207885593175888], [6.754916191101074, 8.470417976379395, -0.05007770285010338], [5.321558952331543, 8.469189643859863, -0.0400591641664505], [4.077995300292969, 8.467970848083496, -0.03136814013123512], [2.9628350734710693, 8.466997146606445, -0.02357463724911213], [1.9322097301483154, 8.466070175170898, -0.016371382400393486], [0.9536956548690796, 8.465045928955078, -0.009533538483083248], [0.00023132323985919356, 8.464313507080078, -0.0028676223009824753]]",7.29964918363109E-05
91,17.528753,"[[-0.06299775838851929, -0.5601267218589783, 0.0005348205449990928], [8.850097219692543e-05, -13.532690048217773, 0.0043025207705795765], [1.524739384651184, -13.531350135803223, -0.004313087556511164], [3.0879857540130615, -13.530476570129395, -0.01315261796116829], [4.733574390411377, -13.52862548828125, -0.022454338148236275], [6.514428615570068, -13.527047157287598, -0.0325205996632576], [8.498518943786621, -13.525543212890625, -0.043734360486269], [10.784151077270508, -13.523524284362793, -0.0566587820649147], [13.521066665649414, -13.521171569824219, -0.07212768495082855], [16.950904846191406, -13.518214225769043, -0.09151336550712585], [21.507436752319336, -13.514445304870605, -0.11727077513933182], [28.050039291381836, -13.50872802734375, -0.1542547643184662], [38.5788459777832, -13.49951171875, -0.2137729525566101], [37.237247467041016, 8.499236106872559, -0.21317802369594574], [24.257028579711914, 8.488137245178223, -0.1398092657327652], [17.613759994506836, 8.482460975646973, -0.10225406289100647], [13.493692398071289, 8.478882789611816, -0.07896831631660461], [10.62880802154541, 8.476222038269043, -0.06277160346508026], [8.47426700592041, 8.4744234085083, -0.050593528896570206], [6.75704288482666, 8.473228454589844, -0.040887221693992615], [5.323084831237793, 8.471878051757812, -0.03278156369924545], [4.078921318054199, 8.4705228805542, -0.02574973925948143], [2.9637606143951416, 8.469635963439941, -0.01944454200565815], [1.93287992477417, 8.468609809875488, -0.013617896474897861], [0.9539303183555603, 8.467735290527344, -0.008084983564913273], [0.00012054442777298391, 8.467024803161621, -0.0026919173542410135]]",6.67500491356154E-05
92,17.668436,"[[-0.06290435791015625, -0.5586878061294556, 0.00043350219493731856], [6.958007725188509e-05, -13.530280113220215, 0.004021110478788614], [1.5245397090911865, -13.52879524230957, -0.002455596812069416], [3.0875158309936523, -13.527654647827148, -0.009097518399357796], [4.733119964599609, -13.526487350463867, -0.016087492927908897], [6.513283729553223, -13.525144577026367, -0.023650512099266052], [8.497448921203613, -13.523350715637207, -0.03208167850971222], [10.78300666809082, -13.521934509277344, -0.041795119643211365], [13.519306182861328, -13.519454002380371, -0.05341995134949684], [16.9495792388916, -13.516823768615723, -0.06799491494894028], [21.505495071411133, -13.51305866241455, -0.08735126256942749], [28.04931640625, -13.507919311523438, -0.11515441536903381], [38.57977294921875, -13.499649047851562, -0.1598958522081375], [37.23641586303711, 8.499105453491211, -0.160725399851799], [24.25966453552246, 8.488924980163574, -0.10558990389108658], [17.616485595703125, 8.48360824584961, -0.07736346870660782], [13.496416091918945, 8.480332374572754, -0.05985885486006737], [10.631096839904785, 8.477956771850586, -0.04768623411655426], [8.476119995117188, 8.476391792297363, -0.038531456142663956], [6.75838565826416, 8.47496223449707, -0.031232565641403198], [5.324427604675293, 8.47371768951416, -0.025138167664408684], [4.080503463745117, 8.473196983337402, -0.01985347643494606], [2.9646518230438232, 8.472286224365234, -0.015112800523638725], [1.9334253072738647, 8.471282958984375, -0.010731353424489498], [0.9542208909988403, 8.47029972076416, -0.006572379730641842], [-0.0002795410109683871, 8.46955394744873, -0.0025170515291392803]]",5.9691282307382E-05
93,17.757576,"[[-0.06294328719377518, -0.5586833953857422, 0.0003392028738744557], [-7.873534923419356e-05, -13.52761459350586, 0.0037525175139307976], [1.5239715576171875, -13.52672290802002, -0.0007026672246865928], [3.0869479179382324, -13.525691986083984, -0.005274047609418631], [4.732371807098389, -13.524384498596191, -0.010084533132612705], [6.512279987335205, -13.523346900939941, -0.015291213989257812], [8.496355056762695, -13.521563529968262, -0.0210910402238369], [10.781822204589844, -13.52017879486084, -0.027773894369602203], [13.51761245727539, -13.518250465393066, -0.035775259137153625], [16.94814109802246, -13.515677452087402, -0.045806922018527985], [21.50509262084961, -13.512072563171387, -0.05912921950221062], [28.048839569091797, -13.507823944091797, -0.07827010750770569], [38.58086013793945, -13.500333786010742, -0.10906463116407394], [37.23607635498047, 8.49891185760498, -0.11123992502689362], [24.261667251586914, 8.489568710327148, -0.07329757511615753], [17.618743896484375, 8.484895706176758, -0.053873442113399506], [13.498672485351562, 8.481907844543457, -0.04182540625333786], [10.633519172668457, 8.480039596557617, -0.03344608098268509], [8.478121757507324, 8.478137016296387, -0.027144508436322212], [6.759951591491699, 8.47690200805664, -0.02211868204176426], [5.325557708740234, 8.475831985473633, -0.017924269661307335], [4.08121395111084, 8.474909782409668, -0.014285850338637829], [2.9652719497680664, 8.474205017089844, -0.011022491380572319], [1.933864712715149, 8.473527908325195, -0.008006935007870197], [0.9547353982925415, 8.473050117492676, -0.0051432037726044655], [-2.044677603407763e-05, 8.472189903259277, -0.002350196707993746]]",5.0720962609428E-05
94,17.888675,"[[-0.06309875100851059, -0.5606768131256104, 0.0002560424618422985], [4.394531060825102e-05, -13.525766372680664, 0.003494071774184704], [1.5236577987670898, -13.52489948272705, 0.0008161544683389366], [3.0868899822235107, -13.523787498474121, -0.001929817139171064], [4.73171329498291, -13.522818565368652, -0.0048213195987045765], [6.511351108551025, -13.521512031555176, -0.007948760874569416], [8.495261192321777, -13.520163536071777, -0.011436233296990395], [10.780637741088867, -13.518798828125, -0.015451125800609589], [13.51695442199707, -13.517247200012207, -0.02026115357875824], [16.946866989135742, -13.514565467834473, -0.026286354288458824], [21.50374412536621, -13.511689186096191, -0.03429523482918739], [28.047908782958984, -13.507372856140137, -0.04579879716038704], [38.58184051513672, -13.50054931640625, -0.0643061026930809], [37.2344856262207, 8.498457908630371, -0.06761928647756577], [24.262765884399414, 8.489933013916016, -0.044827308505773544], [17.620624542236328, 8.485666275024414, -0.033155325800180435], [13.500298500061035, 8.482760429382324, -0.025914039462804794], [10.634889602661133, 8.48089599609375, -0.02087734267115593], [8.479475975036621, 8.479694366455078, -0.0170904528349638], [6.761305809020996, 8.478570938110352, -0.014071769081056118], [5.326821327209473, 8.477721214294434, -0.011550026014447212], [4.0822224617004395, 8.47669792175293, -0.009363136254251003], [2.965935230255127, 8.476012229919434, -0.007400245405733585], [1.9343633651733398, 8.475093841552734, -0.005588035564869642], [0.9548882842063904, 8.474624633789062, -0.0038662718143314123], [0.0003878784191329032, 8.474005699157715, -0.0021889496129006147]]",4.3324304826952E-05
95,18.002813,"[[-0.06292364001274109, -0.6200158596038818, 0.00019721983699128032], [0.15195922553539276, -13.523698806762695, 0.0031245420686900616], [1.6774810552597046, -13.52291202545166, 0.0019427870865911245], [3.2465999126434326, -13.521562576293945, 0.0007277297554537654], [4.9021759033203125, -13.52074909210205, -0.0005537414690479636], [6.6988139152526855, -13.519783973693848, -0.0019461059710010886], [8.707353591918945, -13.518757820129395, -0.0035000608768314123], [11.03018569946289, -13.517474174499512, -0.005299377255141735], [13.821977615356445, -13.515546798706055, -0.007462081965059042], [17.340600967407227, -13.513545036315918, -0.010186881758272648], [22.047731399536133, -13.510799407958984, -0.013831328600645065], [28.870553970336914, -13.50653076171875, -0.019112471491098404], [40.01495361328125, -13.50017261505127, -0.027739256620407104], [35.39338684082031, 8.49720287322998, -0.029432296752929688], [23.417091369628906, 8.490025520324707, -0.020164642482995987], [17.127655029296875, 8.48618221282959, -0.015294455923140049], [13.171626091003418, 8.483820915222168, -0.01223194133490324], [10.39491081237793, 8.48221206665039, -0.01008075661957264], [8.292825698852539, 8.480925559997559, -0.008451499976217747], [6.60829496383667, 8.479939460754395, -0.00714874267578125], [5.19600772857666, 8.47916316986084, -0.006054267752915621], [3.9664862155914307, 8.478533744812012, -0.00510280579328537], [2.8601701259613037, 8.47787857055664, -0.0042451475746929646], [1.83526611328125, 8.477330207824707, -0.003451385535299778], [0.8590047955513, 8.476702690124512, -0.0026968002784997225], [-0.09506011754274368, 8.476065635681152, -0.0019583129324018955]]",3.60823949227333E-05
96,18.146615,"[[-0.0628519207239151, -0.6207032203674316, 0.00013629913155455142], [0.15152831375598907, -13.521964073181152, 0.003008079482242465], [1.6773955821990967, -13.521207809448242, 0.0030502700246870518], [3.2456583976745605, -13.520356178283691, 0.0030929946806281805], [4.9014892578125, -13.519451141357422, 0.0031388853676617146], [6.698127746582031, -13.518583297729492, 0.0031869125086814165], [8.706487655639648, -13.517410278320312, 0.0032450484577566385], [11.029228210449219, -13.51612663269043, 0.0033086775802075863], [13.821290969848633, -13.514732360839844, 0.0033850478939712048], [17.339914321899414, -13.512919425964355, 0.003482818603515625], [22.04677391052246, -13.510046005249023, 0.003612632630392909], [28.870994567871094, -13.506498336791992, 0.0038034438621252775], [40.01668930053711, -13.500407218933105, 0.004113197326660156], [35.39207458496094, 8.49671745300293, -0.0009068298386409879], [23.418031692504883, 8.490245819091797, -0.0012353133643046021], [17.12885093688965, 8.486923217773438, -0.0014105987502261996], [13.173163414001465, 8.484827995300293, -0.0015185928205028176], [10.396706581115723, 8.483550071716309, -0.0015964888734743], [8.293764114379883, 8.481963157653809, -0.0016546249389648438], [6.6094889640808105, 8.48124885559082, -0.001700935303233564], [5.196855545043945, 8.480498313903809, -0.0017393493326380849], [3.966989040374756, 8.479881286621094, -0.0017733763670548797], [2.860928535461426, 8.47946548461914, -0.0018038939451798797], [1.8356789350509644, 8.478920936584473, -0.0018325423588976264], [0.8590722680091858, 8.478293418884277, -0.0018590545514598489], [-0.0953381359577179, 8.477654457092285, -0.0018860625568777323]]",2.85773106653243E-05
97,18.294689,"[[-0.06304685771465302, -0.621008038520813, 9.021758887683973e-05], [0.15136046707630157, -13.52048397064209, 0.002854652237147093], [1.6771379709243774, -13.519675254821777, 0.0037401197478175163], [3.2457456588745117, -13.518844604492188, 0.004655570723116398], [4.90123176574707, -13.518072128295898, 0.005617218092083931], [6.697344779968262, -13.51708698272705, 0.006664542946964502], [8.705794334411621, -13.516139030456543, 0.007832946255803108], [11.02862548828125, -13.515092849731445, 0.009186973795294762], [13.820252418518066, -13.51375961303711, 0.010811538435518742], [17.339311599731445, -13.512187957763672, 0.012858848087489605], [22.045827865600586, -13.509593963623047, 0.015599250793457031], [28.869611740112305, -13.50629997253418, 0.0195714570581913], [40.01712417602539, -13.500606536865234, 0.02606407180428505], [35.39131164550781, 8.496679306030273, 0.018865393474698067], [23.419519424438477, 8.490842819213867, 0.011899451725184917], [17.130083084106445, 8.487641334533691, 0.008238601498305798], [13.17474365234375, 8.485787391662598, 0.0059350584633648396], [10.397683143615723, 8.484411239624023, 0.004317855928093195], [8.295416831970215, 8.483592987060547, 0.0030934142414480448], [6.610451698303223, 8.482854843139648, 0.0021140289027243853], [5.197652339935303, 8.481863021850586, 0.0012913512764498591], [3.967620849609375, 8.480998039245605, 0.0005759429768659174], [2.8612148761749268, 8.480582237243652, -6.935119745321572e-05], [1.835784912109375, 8.480341911315918, -0.000666122417896986], [0.8591781258583069, 8.479762077331543, -0.0012345504947006702], [-0.09497711062431335, 8.479349136352539, -0.001790275564417243]]",2.12221028682727E-05
97,18.371142,"[[-0.0629555881023407, -0.6994441151618958, 9.399413829669356e-05], [0.14067287743091583, -6.267617225646973, 0.0012502670288085938], [0.8489540815353394, -6.267306804656982, 0.0016632080078125], [1.5791492462158203, -6.2669878005981445, 0.0020871353335678577], [2.3518834114074707, -6.26664924621582, 0.002536620944738388], [3.1928210258483887, -6.2662811279296875, 0.0030273818410933018], [4.1360626220703125, -6.265868186950684, 0.0035755920689553022], [5.230710983276367, -6.265389442443848, 0.0042129517532885075], [6.552468776702881, -6.264810562133789, 0.004983024671673775], [8.227019309997559, -6.264077663421631, 0.005957450717687607], [10.482624053955078, -6.26309061050415, 0.007271117996424437], [13.785358428955078, -6.261645317077637, 0.009192504920065403], [19.26395034790039, -6.259247303009033, 0.012382163666188717], [30.54555320739746, -6.25430965423584, 0.01894855499267578], [40.76433563232422, 11.250165939331055, 0.021636618301272392], [28.03242301940918, 11.24459171295166, 0.014225807040929794], [20.890216827392578, 11.24146556854248, 0.010067557916045189], [16.223167419433594, 11.239422798156738, 0.0073475646786391735], [12.862895011901855, 11.23795223236084, 0.005391769111156464], [10.270980834960938, 11.236817359924316, 0.0038836668245494366], [8.163363456726074, 11.235896110534668, 0.0026588821783661842], [6.375043869018555, 11.235113143920898, 0.0016169357113540173], [4.801840782165527, 11.234423637390137, 0.0007020187331363559], [3.3733842372894287, 11.23379898071289, -0.00013000487524550408], [2.0385406017303467, 11.23321533203125, -0.0009077835129573941], [0.7573298215866089, 11.232653617858887, -0.0016534804599359632], [-0.5044082403182983, 11.232101440429688, -0.0023884200491011143]]",
98,18.510127,"[[-0.06294192373752594, -0.6993215680122375, 8.445739513263106e-05], [0.14062099158763885, -6.266273498535156, 0.0011425018310546875], [0.84876549243927, -6.265989303588867, 0.0015309142181649804], [1.5788044929504395, -6.265696048736572, 0.0019318008562549949], [2.351421594619751, -6.26538610458374, 0.0023558044340461493], [3.1922028064727783, -6.265048503875732, 0.0028172682505100965], [4.135249614715576, -6.264670372009277, 0.003335075220093131], [5.229741096496582, -6.264230728149414, 0.003935852088034153], [6.551303386688232, -6.263700485229492, 0.00466232281178236], [8.225639343261719, -6.263028621673584, 0.005581779405474663], [10.481010437011719, -6.262122631072998, 0.0068187713623046875], [13.783491134643555, -6.260797023773193, 0.008631820790469646], [19.261966705322266, -6.2585978507995605, 0.01163963321596384], [30.54436683654785, -6.254068374633789, 0.017832832410931587], [40.76384735107422, 11.25003433227539, 0.020466841757297516], [28.033260345458984, 11.244922637939453, 0.013480834662914276], [20.891307830810547, 11.242056846618652, 0.009559020400047302], [16.22429847717285, 11.240185737609863, 0.006997794844210148], [12.863887786865234, 11.238834381103516, 0.005153922829777002], [10.271856307983398, 11.23779296875, 0.003731117118149996], [8.164122581481934, 11.236947059631348, 0.0025731276255100965], [6.37568473815918, 11.236228942871094, 0.0015924834879115224], [4.80232572555542, 11.235597610473633, 0.000728340120986104], [3.373751640319824, 11.235024452209473, -5.729675103793852e-05], [2.038771390914917, 11.234488487243652, -0.0007894515874795616], [0.7574239373207092, 11.23397445678711, -0.001492576557211578], [-0.5044705271720886, 11.233468055725098, -0.0021863174624741077]]",
99,18.666116,"[[-0.06294351816177368, -0.699459969997406, 0.00011039733362849802], [0.1406065821647644, -6.265043258666992, 0.0009584808140061796], [0.8486143350601196, -6.264780044555664, 0.0009284972911700606], [1.5785164833068848, -6.264509677886963, 0.0008979797130450606], [2.3509774208068848, -6.264223098754883, 0.0008654403500258923], [3.1916024684906006, -6.26391077041626, 0.0008295059087686241], [4.1345319747924805, -6.263560771942139, 0.0007890700944699347], [5.228847980499268, -6.263154983520508, 0.0007442855858244002], [6.550234794616699, -6.262663841247559, 0.0006881713634356856], [8.224336624145508, -6.26204252243042, 0.0006161498604342341], [10.479453086853027, -6.261206150054932, 0.0005223846528679132], [13.781679153442383, -6.259980201721191, 0.0003825759922619909], [19.259960174560547, -6.257946491241455, 0.00014972686767578125], [30.54288673400879, -6.253758907318115, -0.00032707213540561497], [40.76383590698242, 11.250036239624023, -0.0034531401470303535], [28.03420639038086, 11.245309829711914, -0.0029166031163185835], [20.89242935180664, 11.242659568786621, -0.002613334683701396], [16.225339889526367, 11.240927696228027, -0.002416534349322319], [12.864871978759766, 11.239678382873535, -0.0022726820316165686], [10.272703170776367, 11.238718032836914, -0.0021636199671775103], [8.164833068847656, 11.237935066223145, -0.0020748900715261698], [6.376278400421143, 11.237271308898926, -0.0019976424518972635], [4.802802085876465, 11.236687660217285, -0.0019330596551299095], [3.3740718364715576, 11.236157417297363, -0.0018726730486378074], [2.0389745235443115, 11.235660552978516, -0.0018159484025090933], [0.7574901580810547, 11.235186576843262, -0.0017611312214285135], [-0.5045409798622131, 11.23471736907959, -0.0017080307006835938]]",
100,18.759437,"[[-0.06292681396007538, -0.7996665239334106, 0.000171394320204854], [0.21091435849666595, -6.263885974884033, 0.0006650160648860037], [0.9201525449752808, -6.263640403747559, -1.5106199498404749e-05], [1.6531797647476196, -6.263387203216553, -0.0007189558818936348], [2.4311091899871826, -6.263118743896484, -0.0014656446874141693], [3.280074119567871, -6.262825012207031, -0.002279700944200158], [4.235464572906494, -6.262495040893555, -0.0031964490190148354], [5.348335266113281, -6.262110233306885, -0.004264564253389835], [6.69800329208374, -6.26164436340332, -0.005559233948588371], [8.417319297790527, -6.261050224304199, -0.0072095864452421665], [10.749956130981445, -6.260244846343994, -0.009447935968637466], [14.200697898864746, -6.25905179977417, -0.012759435921907425], [20.018627166748047, -6.2570414543151855, -0.018344419077038765], [32.382686614990234, -6.252769470214844, -0.030206715688109398], [39.048301696777344, 11.249533653259277, -0.03902526572346687], [27.148868560791016, 11.24542236328125, -0.02760753408074379], [20.342891693115234, 11.243069648742676, -0.021077267825603485], [15.843459129333496, 11.241517066955566, -0.01675720140337944], [12.578030586242676, 11.240387916564941, -0.01362586859613657], [10.04426097869873, 11.239511489868164, -0.011193007230758667], [7.974358558654785, 11.238795280456543, -0.009209364652633667], [6.211155891418457, 11.238186836242676, -0.0075156777165830135], [4.654788494110107, 11.237649917602539, -0.006021842360496521], [3.237386703491211, 11.23715877532959, -0.004663123749196529], [1.9092034101486206, 11.236701011657715, -0.0033886332530528307], [0.6310198903083801, 11.236259460449219, -0.002161331009119749], [-0.630972146987915, 11.235822677612305, -0.0009511183598078787]]",
101,18.909971,"[[-0.06293768435716629, -0.6992952823638916, 0.00021087646018713713], [0.14054298400878906, -6.2628607749938965, 0.0004876708844676614], [0.8483163118362427, -6.262630939483643, -0.0009213638259097934], [1.5779647827148438, -6.262394905090332, -0.002371940528973937], [2.350191116333008, -6.262145042419434, -0.003909416031092405], [3.1905620098114014, -6.261873245239258, -0.005581321660429239], [4.133198261260986, -6.261568069458008, -0.00745746586471796], [5.227221965789795, -6.261213779449463, -0.00963390339165926], [6.5482378005981445, -6.260786056518555, -0.012262267991900444], [8.221967697143555, -6.260243892669678, -0.015593452379107475], [10.476615905761719, -6.259514808654785, -0.02007984183728695], [13.778276443481445, -6.2584452629089355, -0.026650581508874893], [19.25598907470703, -6.256672382354736, -0.03755123168230057], [30.53921127319336, -6.2530198097229, -0.06000007316470146], [40.76467514038086, 11.250289916992188, -0.08249431103467941], [28.036300659179688, 11.246170043945312, -0.05716316029429436], [20.894620895385742, 11.243855476379395, -0.04295482486486435], [16.22735595703125, 11.24234676361084, -0.03366691619157791], [12.866653442382812, 11.241256713867188, -0.0269809328019619], [10.274231910705566, 11.240421295166016, -0.02182079292833805], [8.166126251220703, 11.239738464355469, -0.01762676239013672], [6.377318382263184, 11.239158630371094, -0.014067573472857475], [4.803627014160156, 11.238649368286133, -0.010934791527688503], [3.3746821880340576, 11.238186836242676, -0.00809196475893259], [2.0393502712249756, 11.237754821777344, -0.005433768965303898], [0.7576513290405273, 11.237339973449707, -0.002883987268432975], [-0.5046336054801941, 11.236930847167969, -0.0003728103474713862]]",
102,19.041994,"[[-0.062931589782238, -0.6992495059967041, 0.00026424406678415835], [0.1405201554298401, -6.261881351470947, 0.0002560806169640273], [0.8481958508491516, -6.261666297912598, -0.0018651197897270322], [1.57772696018219, -6.261444091796875, -0.004051208030432463], [2.3498363494873047, -6.261209011077881, -0.006364783272147179], [3.1901094913482666, -6.260952472686768, -0.008883437141776085], [4.1326093673706055, -6.2606658935546875, -0.011707685887813568], [5.226476192474365, -6.2603325843811035, -0.014985197223722935], [6.547335624694824, -6.25993013381958, -0.018944814801216125], [8.220850944519043, -6.259420871734619, -0.023958660662174225], [10.475284576416016, -6.258734703063965, -0.03071673959493637], [13.776670455932617, -6.257728576660156, -0.040610652416944504], [19.254053115844727, -6.25606107711792, -0.05702594295144081], [30.53719711303711, -6.252624988555908, -0.09083776921033859], [40.76530456542969, 11.250489234924316, -0.12338049709796906], [28.037355422973633, 11.246613502502441, -0.08524027466773987], [20.89563751220703, 11.244439125061035, -0.06383299827575684], [16.228275299072266, 11.243017196655273, -0.049849122762680054], [12.867436408996582, 11.24199390411377, -0.03977637737989426], [10.274916648864746, 11.241204261779785, -0.0320073664188385], [8.16671371459961, 11.240562438964844, -0.02568931318819523], [6.3778076171875, 11.240017890930176, -0.020328138023614883], [4.803979873657227, 11.239538192749023, -0.015611494891345501], [3.3749563694000244, 11.239103317260742, -0.011328390799462795], [2.0395267009735107, 11.238697052001953, -0.0073269265703856945], [0.7577104568481445, 11.238306999206543, -0.003485755529254675], [-0.5046721696853638, 11.237921714782715, 0.0002976989489980042]]",
