,Time (Seconds),Lidar,Steer
355,57.211261,"[[-0.0629686564207077, -0.7000566720962524, 7.244110020110384e-05], [0.14031322300434113, -6.250010967254639, -0.00016246795712504536], [0.8465631604194641, -6.250010967254639, -0.0009743880946189165], [1.5748443603515625, -6.250010967254639, -0.0018117523286491632], [2.345625400543213, -6.250010967254639, -0.002696990966796875], [3.1845314502716064, -6.250010013580322, -0.003660926828160882], [4.125468730926514, -6.250010013580322, -0.004742240998893976], [5.217890739440918, -6.250010013580322, -0.005998191889375448], [6.536952972412109, -6.250010013580322, -0.0075135803781449795], [8.208515167236328, -6.250009536743164, -0.009435768239200115], [10.460702896118164, -6.250009536743164, -0.01202346757054329], [13.759765625, -6.250009059906006, -0.015815963968634605], [19.23562240600586, -6.250008583068848, -0.022109413519501686], [30.52452850341797, -6.250007152557373, -0.03508167341351509], [40.76358413696289, 11.249991416931152, -0.04684661701321602], [28.0457763671875, 11.24998950958252, -0.032229918986558914], [20.906009674072266, 11.249988555908203, -0.024024924263358116], [16.238433837890625, 11.249988555908203, -0.018660621717572212], [12.87663745880127, 11.249987602233887, -0.014796371571719646], [10.282965660095215, 11.249987602233887, -0.011815452016890049], [8.173590660095215, 11.24998950958252, -0.009390869177877903], [6.383513450622559, 11.24998950958252, -0.007333488203585148], [4.808435440063477, 11.24998664855957, -0.005524635314941406], [3.378279685974121, 11.24998664855957, -0.003880157368257642], [2.0416388511657715, 11.24998664855957, -0.002344436477869749], [0.7585141658782959, 11.24998664855957, -0.0008695983560755849], [-0.505157470703125, 11.24998664855957, 0.0005825805710628629]]",-3.0162106624886583e-05
356,57.339385,"[[-0.06289037317037582, -0.6989378929138184, 0.00013446807861328125], [0.14023660123348236, -6.250008583068848, -0.0003033065586350858], [0.8465645909309387, -6.250008583068848, -0.0018172453856095672], [1.5748459100723267, -6.250007629394531, -0.0033768843859434128], [2.3456270694732666, -6.250007629394531, -0.005028648301959038], [3.18453311920166, -6.250007152557373, -0.0068258666433393955], [4.125548839569092, -6.250007152557373, -0.008842544630169868], [5.2178144454956055, -6.250006675720215, -0.011183013208210468], [6.536954879760742, -6.250006198883057, -0.014009284786880016], [8.208517074584961, -6.25000524520874, -0.017591170966625214], [10.46070384979248, -6.250004768371582, -0.022417182102799416], [13.759688377380371, -6.250003337860107, -0.029484519734978676], [19.235469818115234, -6.250001907348633, -0.041219405829906464], [30.524452209472656, -6.249997615814209, -0.06540878117084503], [40.762725830078125, 11.249773979187012, -0.08733485639095306], [28.045928955078125, 11.249998092651367, -0.060089681297540665], [20.906007766723633, 11.249998092651367, -0.04478946700692177], [16.238431930541992, 11.249995231628418, -0.034789618104696274], [12.876635551452637, 11.249993324279785, -0.02758285403251648], [10.282963752746582, 11.249992370605469, -0.02202651835978031], [8.173588752746582, 11.249991416931152, -0.01750694215297699], [6.383510589599609, 11.249991416931152, -0.013672485016286373], [4.808511257171631, 11.24998950958252, -0.010298308916389942], [3.378276824951172, 11.24998950958252, -0.007232360541820526], [2.041558265686035, 11.24998950958252, -0.004369812086224556], [0.7585896253585815, 11.249991416931152, -0.0016210937174037099], [-0.5051602125167847, 11.249988555908203, 0.0010873794090002775]]",-0.00012821283340407372
357,57.470503,"[[-0.06296331435441971, -0.8001347184181213, 0.0001930236758198589], [0.21043309569358826, -6.249979019165039, -0.0006850814679637551], [0.9180893301963806, -6.249974250793457, -0.0028917312156409025], [1.6496517658233643, -6.249969482421875, -0.00517288176342845], [2.4259798526763916, -6.249963760375977, -0.007594146765768528], [3.2732455730438232, -6.249958515167236, -0.010236472822725773], [4.226917266845703, -6.2499518394470215, -0.013211097568273544], [5.33793306350708, -6.24994421005249, -0.016676291823387146], [6.685355186462402, -6.249935150146484, -0.020878370851278305], [8.402308464050293, -6.249922752380371, -0.026234129443764687], [10.732151985168457, -6.249907493591309, -0.03349796310067177], [14.179885864257812, -6.249884128570557, -0.04425235465168953], [19.99551010131836, -6.249844074249268, -0.062392156571149826], [32.36699295043945, -6.249760627746582, -0.10097038000822067], [39.046875, 11.249154090881348, -0.12172679603099823], [27.160314559936523, 11.250203132629395, -0.08465560525655746], [20.35562515258789, 11.250157356262207, -0.0634327307343483], [15.855626106262207, 11.250127792358398, -0.04939693212509155], [12.588829040527344, 11.250104904174805, -0.039210282266139984], [10.05367374420166, 11.25008773803711, -0.031304702162742615], [7.9823455810546875, 11.250073432922363, -0.024843711405992508], [6.217658042907715, 11.250061988830566, -0.01933944597840309], [4.659923553466797, 11.25005054473877, -0.014481162652373314], [3.241095542907715, 11.250041007995605, -0.01005706749856472], [1.9114078283309937, 11.250031471252441, -0.005909232888370752], [0.6318766474723816, 11.25002384185791, -0.0019195175264030695], [-0.6317170858383179, 11.250014305114746, 0.002021522494032979]]",-0.0003379040284376279
358,57.625463,"[[-0.06301899999380112, -0.6998492479324341, 0.00023651123046875], [0.1402488350868225, -6.249824523925781, -0.000705718994140625], [0.8464987874031067, -6.249796390533447, -0.0035366439260542393], [1.574779987335205, -6.249767303466797, -0.0064554596319794655], [2.3455612659454346, -6.249736785888672, -0.0095436479896307], [3.1843109130859375, -6.249703407287598, -0.012906837277114391], [4.125326633453369, -6.249666213989258, -0.016678238287568092], [5.2175140380859375, -6.249622821807861, -0.0210556797683239], [6.536498069763184, -6.249570369720459, -0.026341209188103676], [8.207748413085938, -6.2495036125183105, -0.033040810376405716], [10.459622383117676, -6.249413967132568, -0.04206722229719162], [13.758060455322266, -6.2492828369140625, -0.0552854910492897], [19.23243522644043, -6.249063968658447, -0.07722881436347961], [30.517433166503906, -6.24861478805542, -0.12245529145002365], [40.71580123901367, 11.236875534057617, -0.16293372213840485], [28.048925399780273, 11.251283645629883, -0.11216239631175995], [20.9078311920166, 11.250999450683594, -0.08354133367538452], [16.239471435546875, 11.250813484191895, -0.0648292526602745], [12.87744140625, 11.25068187713623, -0.05135497823357582], [10.283456802368164, 11.25057601928711, -0.04095916822552681], [8.17392635345459, 11.250493049621582, -0.032503891736269], [6.383691787719727, 11.250420570373535, -0.025329092517495155], [4.808614253997803, 11.250358581542969, -0.019016150385141373], [3.3783798217773438, 11.250301361083984, -0.013282965868711472], [2.0415830612182617, 11.250248908996582, -0.007924766279757023], [0.7585363388061523, 11.250197410583496, -0.0027824018616229296], [-0.5052134990692139, 11.250147819519043, 0.0022835922427475452]]",-0.0007138730183382114
359,57.729941,"[[-0.06285528838634491, -0.7990835309028625, 0.00024154662969522178], [0.21041850745677948, -6.2493133544921875, -0.0014734648866578937], [0.9179965853691101, -6.249213218688965, -0.004858055151998997], [1.6494027376174927, -6.249109268188477, -0.00835647527128458], [2.425574541091919, -6.248999118804932, -0.012070273980498314], [3.272761821746826, -6.248878479003906, -0.016122741624712944], [4.226042747497559, -6.248743057250977, -0.020684050396084785], [5.336668014526367, -6.2485857009887695, -0.02599739097058773], [6.683699131011963, -6.248394012451172, -0.03244232013821602], [8.399948120117188, -6.24815034866333, -0.04065227508544922], [10.728464126586914, -6.2478203773498535, -0.05179305747151375], [14.173933029174805, -6.247330665588379, -0.0682753324508667], [19.984634399414062, -6.2465057373046875, -0.09607265144586563], [32.34259796142578, -6.245113372802734, -0.15519481897354126], [40.6485595703125, 11.218323707580566, -0.1936301738023758], [28.05714988708496, 11.254638671875, -0.13338932394981384], [20.91261863708496, 11.25362491607666, -0.09920775890350342], [16.242462158203125, 11.252958297729492, -0.07686908543109894], [12.879338264465332, 11.252484321594238, -0.060778386890888214], [10.284807205200195, 11.252115249633789, -0.04836444929242134], [8.17480754852295, 11.251815795898438, -0.03827076032757759], [6.384339332580566, 11.25156021118164, -0.029705466702580452], [4.809027194976807, 11.251338958740234, -0.02216697670519352], [3.37855863571167, 11.251134872436523, -0.01532466895878315], [2.0416836738586426, 11.250943183898926, -0.008928489871323109], [0.7585588097572327, 11.250762939453125, -0.0027893446385860443], [-0.5051910281181335, 11.25058364868164, 0.0032555770594626665]]",-0.0015324626709591672
360,57.894115,"[[-0.06289374083280563, -0.7992925643920898, 0.0001911163271870464], [0.2103872001171112, -6.248027324676514, -0.0023274230770766735], [0.9178089499473572, -6.247753143310547, -0.006179542280733585], [1.6489808559417725, -6.247470378875732, -0.010160522535443306], [2.424839973449707, -6.247170448303223, -0.014385032467544079], [3.271714925765991, -6.246842384338379, -0.018994979560375214], [4.224527359008789, -6.24647331237793, -0.024182701483368874], [5.33444881439209, -6.246044158935547, -0.030224760994315147], [6.6806206703186035, -6.245522975921631, -0.03755485266447067], [8.395463943481445, -6.244858741760254, -0.04688991606235504], [10.721869468688965, -6.243958473205566, -0.05955730378627777], [14.163275718688965, -6.242626190185547, -0.07829295843839645], [19.965070724487305, -6.240380764007568, -0.10988010466098785], [32.31866455078125, -6.240511417388916, -0.17713642120361328], [40.540592193603516, 11.188580513000488, -0.2186001092195511], [28.076969146728516, 11.262649536132812, -0.15073314309120178], [20.924312591552734, 11.259991645812988, -0.11179256439208984], [16.250017166137695, 11.258182525634766, -0.08634299784898758], [12.88431453704834, 11.256879806518555, -0.06801814585924149], [10.28822135925293, 11.255874633789062, -0.05388343706727028], [8.177206039428711, 11.255057334899902, -0.04238803684711456], [6.385878086090088, 11.254364013671875, -0.03263736516237259], [4.8100972175598145, 11.253754615783691, -0.024058189243078232], [3.379160165786743, 11.25320053100586, -0.016268882900476456], [2.042128801345825, 11.25268268585205, -0.008987083099782467], [0.7586914896965027, 11.252185821533203, -0.0020005034748464823], [-0.5052146315574646, 11.251696586608887, 0.004880332853645086]]",-0.0024583639670799785
361,58.034501,"[[-0.06293022632598877, -0.8000037670135498, 2.6664733013603836e-05], [0.21016483008861542, -6.245054721832275, -0.0040016938000917435], [0.917352020740509, -6.244398593902588, -0.008240776136517525], [1.6478986740112305, -6.243721961975098, -0.012623099610209465], [2.4231326580047607, -6.243002891540527, -0.017271650955080986], [3.26922607421875, -6.242218494415283, -0.022345084697008133], [4.221022129058838, -6.241335868835449, -0.02805336005985737], [5.329615592956543, -6.2403082847595215, -0.034701041877269745], [6.673755168914795, -6.239062309265137, -0.042761001735925674], [8.385473251342773, -6.237475395202637, -0.053025051951408386], [10.70695686340332, -6.235323429107666, -0.06694716960191727], [14.13937759399414, -6.232141017913818, -0.08752776682376862], [19.921483993530273, -6.226780414581299, -0.12220317870378494], [32.278446197509766, -6.232752323150635, -0.19631119072437286], [38.83464431762695, 11.188150405883789, -0.22798286378383636], [27.22908592224121, 11.27882194519043, -0.15834373235702515], [20.39791488647461, 11.273669242858887, -0.11738075315952301], [15.88260555267334, 11.269482612609863, -0.09030196815729141], [12.607060432434082, 11.266447067260742, -0.07066158205270767], [10.066045761108398, 11.264090538024902, -0.05542438477277756], [7.990890979766846, 11.262166023254395, -0.0429798886179924], [6.2234697341918945, 11.260526657104492, -0.03238166868686676], [4.663626194000244, 11.259081840515137, -0.023027915507555008], [3.243314504623413, 11.25776481628418, -0.014509467408061028], [1.9125338792800903, 11.256528854370117, -0.006530647166073322], [0.6321436166763306, 11.25534439086914, 0.001148986746557057], [-0.6319963932037354, 11.254172325134277, 0.00872875191271305]]",-0.002622670150925249
362,58.173686,"[[-0.06286782026290894, -0.6988166570663452, -0.00020141601271461695], [0.14003168046474457, -6.2393012046813965, -0.006328200921416283], [0.8448740839958191, -6.237937927246094, -0.010876502841711044], [1.5713571310043335, -6.2365336418151855, -0.015564613044261932], [2.339871406555176, -6.235047340393066, -0.02052459679543972], [3.176041841506958, -6.233431339263916, -0.02592044696211815], [4.113305568695068, -6.231619358062744, -0.03196929767727852], [5.200646877288818, -6.229516983032227, -0.038985174149274826], [6.512753963470459, -6.226980686187744, -0.04745303839445114], [8.173922538757324, -6.223768711090088, -0.058172110468149185], [10.409231185913086, -6.219446659088135, -0.07259876281023026], [13.678287506103516, -6.2131266593933105, -0.0936947613954544], [19.089448928833008, -6.202665328979492, -0.12861193716526031], [30.314088821411133, -6.207042217254639, -0.20106986165046692], [40.26484298706055, 11.112519264221191, -0.25024697184562683], [28.17780876159668, 11.30311107635498, -0.17206016182899475], [21.000612258911133, 11.301061630249023, -0.12573271989822388], [16.29874610900879, 11.291971206665039, -0.09538795053958893], [12.917033195495605, 11.285432815551758, -0.07356628030538559], [10.31063175201416, 11.280393600463867, -0.05674644187092781], [8.19258975982666, 11.276299476623535, -0.043079450726509094], [6.396343231201172, 11.2728271484375, -0.03148731216788292], [4.816892623901367, 11.26977252960205, -0.021294593811035156], [3.3833794593811035, 11.267004013061523, -0.012044181115925312], [2.0442416667938232, 11.264412879943848, -0.0034023665357381105], [0.7593220472335815, 11.26192855834961, 0.00488979322835803], [-0.5055193305015564, 11.259483337402344, 0.013053244911134243]]",-0.0036465817117418368
363,58.304085,"[[-0.06294960528612137, -0.6993109583854675, -0.000553512538317591], [0.13972601294517517, -6.229897975921631, -0.009718741290271282], [0.8434719443321228, -6.227519512176514, -0.014523161575198174], [1.5684678554534912, -6.225069522857666, -0.01947253942489624], [2.3351821899414062, -6.22247838973999, -0.024706952273845673], [3.1689271926879883, -6.219661235809326, -0.030398746952414513], [4.103296756744385, -6.216503143310547, -0.036778103560209274], [5.186650276184082, -6.2128424644470215, -0.04417445510625839], [6.493204593658447, -6.2084269523620605, -0.053094781935214996], [8.146320343017578, -6.202840328216553, -0.06438075751066208], [10.368806838989258, -6.195329666137695, -0.07955417037010193], [13.614882469177246, -6.184359550476074, -0.10171537846326828], [18.97743034362793, -6.166329860687256, -0.13832738995552063], [30.214515686035156, -6.186677932739258, -0.21512800455093384], [41.64957046508789, 10.99335765838623, -0.26908567547798157], [29.17181968688965, 11.323556900024414, -0.18337155878543854], [21.654062271118164, 11.34127426147461, -0.13198736310005188], [16.746740341186523, 11.326324462890625, -0.0984792560338974], [13.24738597869873, 11.314497947692871, -0.07459128648042679], [10.568807601928711, 11.305445671081543, -0.05630309507250786], [8.403741836547852, 11.29813003540039, -0.04152144864201546], [6.57586145401001, 11.291951179504395, -0.029040677472949028], [4.974620819091797, 11.286540031433105, -0.018110349774360657], [3.5261917114257812, 11.281644821166992, -0.008221778087317944], [2.177527666091919, 11.277087211608887, 0.0009871291695162654], [0.8873005509376526, 11.272727966308594, 0.00979568436741829], [-0.37925466895103455, 11.268446922302246, 0.01844329759478569]]",-0.005470215028012648
364,58.458922,"[[-0.0629950687289238, -0.6997128129005432, -0.0010564421536400914], [0.13941560685634613, -6.215587139129639, -0.014301108196377754], [0.8412805795669556, -6.211851119995117, -0.019229581579566002], [1.564160943031311, -6.20800256729126, -0.024304348975419998], [2.3282124996185303, -6.2039361000061035, -0.029669949784874916], [3.1586694717407227, -6.199515342712402, -0.0355001799762249], [4.088812351226807, -6.194563865661621, -0.04203158617019653], [5.166531085968018, -6.1888275146484375, -0.04959903284907341], [6.4654974937438965, -6.181912899017334, -0.058718256652355194], [8.107427597045898, -6.173172473907471, -0.07024642080068588], [10.312161445617676, -6.161436557769775, -0.08572787046432495], [13.526725769042969, -6.144325256347656, -0.10829950869083405], [18.828298568725586, -6.117870807647705, -0.14552420377731323], [30.134361267089844, -6.170273303985596, -0.22515112161636353], [41.3967170715332, 10.926607131958008, -0.2677176296710968], [29.231964111328125, 11.346872329711914, -0.18126347661018372], [21.74639892578125, 11.389605522155762, -0.1285291165113449], [16.816024780273438, 11.373204231262207, -0.09388964623212814], [13.294511795043945, 11.354684829711914, -0.06916213035583496], [10.601503372192383, 11.340349197387695, -0.05025336518883705], [8.42661190032959, 11.328771591186523, -0.03498218208551407], [6.591716766357422, 11.319005012512207, -0.022099340334534645], [4.985255241394043, 11.310455322265625, -0.010819738730788231], [3.5329320430755615, 11.302722930908203, -0.0006225967081263661], [2.1812329292297363, 11.295528411865234, 0.008867530152201653], [0.888594925403595, 11.288647651672363, 0.017943914979696274], [-0.37974631786346436, 11.281895637512207, 0.02684882842004299]]",-0.007301999443822825
365,58.614386,"[[-0.06300991028547287, -0.8002301454544067, -0.0021591568365693092], [0.20840497314929962, -6.193319797515869, -0.021365737542510033], [0.9087729454040527, -6.187678813934326, -0.026033781468868256], [1.6315619945526123, -6.181856632232666, -0.0308497603982687], [2.397005796432495, -6.175691604614258, -0.035951003432273865], [3.230729103088379, -6.168976306915283, -0.041506920009851456], [4.1668701171875, -6.161436080932617, -0.04774581640958786], [5.254647731781006, -6.152674198150635, -0.054994162172079086], [6.569761276245117, -6.1420817375183105, -0.06375820189714432], [8.239004135131836, -6.128636837005615, -0.07488323003053665], [10.492525100708008, -6.1104865074157715, -0.08989982306957245], [13.803200721740723, -6.0840325355529785, -0.11196140199899673], [19.362499237060547, -6.0521111488342285, -0.14905090630054474], [32.147525787353516, -6.2075018882751465, -0.23508292436599731], [38.31156539916992, 11.037382125854492, -0.2207099050283432], [27.532711029052734, 11.404525756835938, -0.1474159210920334], [20.717824935913086, 11.450348854064941, -0.10167785733938217], [16.113515853881836, 11.43315601348877, -0.07092967629432678], [12.765950202941895, 11.408303260803223, -0.048613470047712326], [10.176581382751465, 11.387537956237793, -0.031359899789094925], [8.067976951599121, 11.370553016662598, -0.017308348789811134], [6.276550769805908, 11.35612678527832, -0.0053688050247728825], [4.698790073394775, 11.343416213989258, 0.005144767463207245], [3.2647738456726074, 11.331866264343262, 0.01470058411359787], [1.9238016605377197, 11.321064949035645, 0.0236371997743845], [0.6354058980941772, 11.310687065124512, 0.032222211360931396], [-0.6343186497688293, 11.300459861755371, 0.04068378359079361]]",-0.006583783738465824
366,58.750013,"[[-0.06302200257778168, -0.8001237511634827, -0.0033816909417510033], [0.20732839405536652, -6.161149024963379, -0.030081138014793396], [0.9036856889724731, -6.152895927429199, -0.03410617634654045], [1.6216039657592773, -6.144387245178223, -0.038255080580711365], [2.3813164234161377, -6.135383129119873, -0.04264659807085991], [3.207977294921875, -6.125586032867432, -0.04742370545864105], [4.135255813598633, -6.114595413208008, -0.052783507853746414], [5.211273670196533, -6.101842403411865, -0.059002455323934555], [6.510322570800781, -6.086446285247803, -0.06651180237531662], [8.156145095825195, -6.066939353942871, -0.07602263987064362], [10.37302303314209, -6.040821552276611, -0.08883701264858246], [13.624860763549805, -6.005337238311768, -0.10764575749635696], [19.101551055908203, -5.970497131347656, -0.13944107294082642], [32.08465576171875, -6.195302486419678, -0.21625487506389618], [38.22117233276367, 11.01124382019043, -0.17143027484416962], [27.65120506286621, 11.453426361083984, -0.10768257081508636], [20.860145568847656, 11.528825759887695, -0.06769805401563644], [16.2314510345459, 11.516654968261719, -0.04074561968445778], [12.855303764343262, 11.48795223236084, -0.02117900736629963], [10.240543365478516, 11.45882797241211, -0.006060256622731686], [8.112956047058105, 11.433777809143066, 0.00623882282525301], [6.307770729064941, 11.412382125854492, 0.01667129434645176], [4.719601154327393, 11.393559455871582, 0.02585090510547161], [3.277827262878418, 11.376470565795898, 0.03418578952550888], [1.9305782318115234, 11.360504150390625, 0.0419706329703331], [0.6374658942222595, 11.34517765045166, 0.04944393038749695], [-0.6359602808952332, 11.330086708068848, 0.05680355057120323]]",-0.007721821444662916
367,58.908926,"[[-0.0629749521613121, -0.8001593351364136, -0.004667091183364391], [0.2057889848947525, -6.117990970611572, -0.03890876844525337], [0.8969459533691406, -6.1066508293151855, -0.04207916185259819], [1.6085690259933472, -6.094974040985107, -0.04534511640667915], [2.360811471939087, -6.082631587982178, -0.04879680648446083], [3.1785919666290283, -6.0692138671875, -0.05254730209708214], [4.0944061279296875, -6.054186820983887, -0.05675048753619194], [5.155747413635254, -6.03677225112915, -0.061619870364665985], [6.434950828552246, -6.015810966491699, -0.06748908758163452], [8.05215835571289, -5.989498615264893, -0.07491058111190796], [10.227054595947266, -5.955754280090332, -0.08490031957626343], [13.41930866241455, -5.914679527282715, -0.09961765259504318], [18.819974899291992, -5.882391452789307, -0.12474548071622849], [32.008201599121094, -6.180440425872803, -0.1884458065032959], [39.46747589111328, 10.892093658447266, -0.11754405498504639], [28.59954833984375, 11.47187614440918, -0.06297668069601059], [21.570446014404297, 11.607190132141113, -0.02917415462434292], [16.762365341186523, 11.612648963928223, -0.0065926359966397285], [13.260087966918945, 11.584620475769043, 0.00965961441397667], [10.558097839355469, 11.550464630126953, 0.02212093211710453], [8.368419647216797, 11.517617225646973, 0.03218498080968857], [6.518893241882324, 11.487871170043945, 0.040676381438970566], [4.89918851852417, 11.461373329162598, 0.048107411712408066], [3.434854745864868, 11.437345504760742, 0.05482593551278114], [2.071913003921509, 11.414982795715332, 0.06107952073216438], [0.7684946060180664, 11.393595695495605, 0.06705883145332336], [-0.5103176236152649, 11.372612953186035, 0.07292670756578445]]",-0.009644228384558154
368,59.101736,"[[-0.06298162043094635, -0.7997639179229736, -0.006084708962589502], [0.20390458405017853, -6.062267780303955, -0.048484038561582565], [0.8881980776786804, -6.047490119934082, -0.05073791369795799], [1.5920183658599854, -6.032290458679199, -0.053056638687849045], [2.3351263999938965, -6.016242504119873, -0.055504072457551956], [3.1417348384857178, -5.998823165893555, -0.05816001817584038], [4.043948650360107, -5.979450702667236, -0.061133574694395065], [5.087770938873291, -5.957051753997803, -0.06457225978374481], [6.344298362731934, -5.931003093719482, -0.06871967017650604], [7.931251049041748, -5.89940881729126, -0.07396858185529709], [10.064512252807617, -5.860975742340088, -0.0810539573431015], [13.195281982421875, -5.815804481506348, -0.09154368937015533], [18.52825927734375, -5.7911248207092285, -0.10982009768486023], [31.96727752685547, -6.172423362731934, -0.15938179194927216], [39.35824966430664, 10.86177921295166, -0.050736427307128906], [28.67862892150879, 11.503393173217773, -0.008682021871209145], [21.716354370117188, 11.685565948486328, 0.016868552193045616], [16.902835845947266, 11.709765434265137, 0.033734358847141266], [13.377199172973633, 11.686689376831055, 0.045766182243824005], [10.650224685668945, 11.651046752929688, 0.0549301914870739], [8.438100814819336, 11.613348007202148, 0.062295835465192795], [6.569770812988281, 11.577363014221191, 0.06848621368408203], [4.934415340423584, 11.543627738952637, 0.07388484477996826], [3.4573323726654053, 11.511988639831543, 0.07875122129917145], [2.0841352939605713, 11.482415199279785, 0.08327579498291016], [0.7726442813873291, 11.454093933105469, 0.08759486675262451], [-0.5128371119499207, 11.426332473754883, 0.09182937443256378]]",-0.011282624341184525
369,59.211277,"[[-0.06304864585399628, -0.7003443837165833, -0.006759834010154009], [0.13431282341480255, -5.992714881896973, -0.059395063668489456], [0.8091340661048889, -5.974091529846191, -0.06076416000723839], [1.5004338026046753, -5.955033302307129, -0.06216689944267273], [2.227344274520874, -5.93496036529541, -0.06364234536886215], [3.0133135318756104, -5.913940906524658, -0.06524424999952316], [3.8883135318756104, -5.890542030334473, -0.06702788919210434], [4.896107196807861, -5.864634037017822, -0.06909232586622238], [6.102372169494629, -5.834371089935303, -0.0715705081820488], [7.617384433746338, -5.799717903137207, -0.07471492886543274], [9.638504981994629, -5.758573055267334, -0.07896190136671066], [12.577821731567383, -5.7129693031311035, -0.08527824282646179], [17.511648178100586, -5.689669609069824, -0.09640640020370483], [29.337228775024414, -6.006656169891357, -0.12674732506275177], [39.305118560791016, 10.846869468688965, 0.016472816467285156], [28.775264739990234, 11.541922569274902, 0.04756667837500572], [21.86186408996582, 11.763629913330078, 0.06566493958234787], [17.049636840820312, 11.81127643585205, 0.07721038907766342], [13.50405502319336, 11.79732894897461, 0.08523505926132202], [10.752547264099121, 11.762874603271484, 0.09122642129659653], [8.517950057983398, 11.723031044006348, 0.09597820043563843], [6.629366397857666, 11.682398796081543, 0.09992366284132004], [4.976858139038086, 11.642888069152832, 0.10333777964115143], [3.4853062629699707, 11.604928970336914, 0.1063971295952797], [2.0997071266174316, 11.567877769470215, 0.10922160744667053], [0.7778584957122803, 11.531695365905762, 0.11190769076347351], [-0.5160236358642578, 11.49598217010498, 0.11453326791524887]]",-0.0086896335203807
370,59.3454,"[[-0.06301027536392212, -0.6996720433235168, -0.008380508050322533], [0.13241878151893616, -5.904188632965088, -0.071567602455616], [0.7967227101325989, -5.881601810455322, -0.07214339822530746], [1.47633957862854, -5.8587565422058105, -0.07273433357477188], [2.190187454223633, -5.835666179656982, -0.07336757332086563], [2.960724353790283, -5.81074333190918, -0.07404997944831848], [3.818291187286377, -5.784249782562256, -0.07482509315013885], [4.804739475250244, -5.75478982925415, -0.07572875171899796], [5.984774589538574, -5.721765041351318, -0.07683634757995605], [7.464404582977295, -5.683091163635254, -0.07825816422700882], [9.439398765563965, -5.639432430267334, -0.08025313168764114], [12.318510055541992, -5.594980716705322, -0.0833899974822998], [17.16735076904297, -5.577667236328125, -0.08937689661979675], [28.991300582885742, -5.935639381408691, -0.10880572348833084], [39.33005905151367, 10.853506088256836, 0.08102545887231827], [28.901695251464844, 11.592387199401855, 0.10327654331922531], [22.023712158203125, 11.850455284118652, 0.11518294364213943], [17.210063934326172, 11.922146797180176, 0.12219515442848206], [13.642936706542969, 11.918416023254395, 0.12670336663722992], [10.867223739624023, 11.88809585571289, 0.12988325953483582], [8.608063697814941, 11.846898078918457, 0.13227052986621857], [6.698107719421387, 11.803314208984375, 0.1341829150915146], [5.026606559753418, 11.758933067321777, 0.13578090071678162], [3.5181732177734375, 11.71457290649414, 0.13717108964920044], [2.1183664798736572, 11.671154975891113, 0.13843385875225067], [0.7842939496040344, 11.62800121307373, 0.13961611688137054], [-0.5200339555740356, 11.583735466003418, 0.1407451182603836]]",-0.00882709739532503
371,59.496432,"[[-0.06293406337499619, -0.7990695834159851, -0.011177978478372097], [0.19523915648460388, -5.799678802490234, -0.08140140026807785], [0.8483595848083496, -5.774648189544678, -0.08132247626781464], [1.5176615715026855, -5.749497413635254, -0.08124934881925583], [2.2216269969940186, -5.723042964935303, -0.08117175847291946], [2.983682870864868, -5.696372032165527, -0.08111526072025299], [3.833214044570923, -5.667261123657227, -0.08106140047311783], [4.813529014587402, -5.635425090789795, -0.08102218806743622], [5.990744113922119, -5.599955081939697, -0.08101577311754227], [7.476354122161865, -5.56059455871582, -0.08108340948820114], [9.47395133972168, -5.516611099243164, -0.08129962533712387], [12.418519973754883, -5.4729905128479, -0.0819159671664238], [17.537742614746094, -5.481105327606201, -0.084162138402462], [31.227785110473633, -6.029166221618652, -0.09755633771419525], [38.112876892089844, 10.9789400100708, 0.1380585879087448], [28.20983123779297, 11.683712005615234, 0.15206874907016754], [21.612438201904297, 11.943488121032715, 0.158457949757576], [16.951231002807617, 12.026309967041016, 0.1615610420703888], [13.465764999389648, 12.03246021270752, 0.1631019562482834], [10.731091499328613, 12.006789207458496, 0.16388030350208282], [8.492368698120117, 11.967569351196289, 0.164264976978302], [6.590134620666504, 11.92258071899414, 0.16442638635635376], [4.919600009918213, 11.875667572021484, 0.1644645631313324], [3.4081311225891113, 11.828409194946289, 0.1644328236579895], [2.001875162124634, 11.780226707458496, 0.16434268653392792], [0.6588652729988098, 11.730565071105957, 0.164205402135849], [-0.6558882594108582, 11.680252075195312, 0.16404910385608673]]",-0.008886309228787156
